molecule_chembl_id,canonical_smiles,standard_value,binding_affinity,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL2051983,CO[C@H]1O[C@H](C)[C@@H](N[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,4.9,-5.417,10.253600481859412,10.253600481859412,0.2751637692113882,-2.0062412603930464,0.24673194583232877,53.125,353.368,326.15200000000004,353.168581444,142,0,0.1855728891880718,-0.3932744600708998,0.3932744600708998,0.1855728891880718,1.0833333333333333,1.7083333333333333,2.25,16.69307454733472,9.755269562858118,2.5270839429870735,-2.4836474053207622,2.3093094036676054,-2.7077774966727217,5.063032406961,-0.2674847601036058,2.568584550901428,2.1367685112732047,427.049297117233,18.231686328639373,13.557357734507164,13.557357734507164,11.156920169408727,7.838248162110843,7.838248162110843,6.617257901519366,6.617257901519366,4.973426054415183,4.973426054415183,3.3846163259748123,3.3846163259748123,-0.39999999999999997,150727.1100314467,19.918593429836736,7.458306926210956,3.4426176311519745,138.8084251159209,50.53620627549136,30.016916361976897,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,13.151638370425495,24.856655569157482,45.21941767148503,0.0,0.0,5.316788604006331,0.0,73.94311634772127,13.716679505790452,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,110.06092879478004,9.473725907600098,0.0,13.344558822616634,0.0,0.0,0.0,0.0,172.1,67.20543948961755,35.745691763884935,0.0,6.4208216229260096,0.0,0.0,7.109797541277533,6.923737199690624,0.0,5.316788604006331,9.473725907600098,10.363435916403088,0.0,0.0,72.45783068208281,-2.0062412603930464,0.0,-1.7972401738473178,-9.399099350133127,0.8068295452810248,1.3244846406065742,1.0,24,8,10,1,1,2,0,0,0,0,10,0,10,8,10,1,4,1,1,2,0,0,6.189957639088807,2,-4.363999999999995,78.74230000000001,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL3349432,OC[C@@]1(O)C[C@H](N[C@@H]2CCCC[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,5.2,-5.999,10.128903533635675,10.128903533635675,0.0911574074074073,-1.8512574404761906,0.3044883540093071,50.1,291.344,266.14399999999995,291.16818752,118,0,0.11761419659508493,-0.3932744600710019,0.3932744600710019,0.11761419659508493,0.95,1.6,2.2,16.399720744643847,9.754510451753964,2.511870040743249,-2.4654016103062304,2.3050145511526403,-2.680057288424492,5.051887290968179,-0.20785865891016986,2.445857310733625,2.058311341659459,329.98324180157243,14.91384908344359,11.39002387525679,11.39002387525679,9.38686455937906,7.20384051245137,7.20384051245137,6.123293319456187,6.123293319456187,4.641027514332419,4.641027514332419,3.261221781794073,3.261221781794073,-0.28,27195.487438047174,16.096783291841206,6.228605957031249,2.987588128809137,117.42215879031451,35.95595297305056,17.808983586480295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,19.26246486877803,12.083681658295921,18.814814740009524,30.63916436904423,0.0,0.0,5.316788604006331,0.0,74.20470613490286,6.606881964512918,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,79.34664435382997,0.0,0.0,32.10410811463005,0.0,0.0,0.0,0.0,133.41,42.66563915563777,30.63916436904423,0.0,12.462662452073971,6.4208216229260096,19.26246486877803,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,0.0,61.88445767195767,-1.8512574404761906,0.0,-0.905476190476191,-1.6727110496976578,-0.7050129913076342,0.0,1.0,20,7,7,2,0,2,0,0,0,0,7,0,7,7,7,0,3,2,0,2,0,0,5.01302601503016,2,-2.5420999999999982,69.85950000000004,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.96,-7.077,12.043337270093222,12.043337270093222,0.016263699924414787,-0.48952333711262264,0.5106223467843569,10.857142857142858,286.23900000000003,276.159,286.04773804,106,0,0.19657917391887414,-0.5076781658604214,0.5076781658604214,0.19657917391887414,0.8095238095238095,1.5714285714285714,2.2857142857142856,16.341529074884875,10.100121224154137,2.1261938140542984,-2.058357717350515,2.33061920249368,-2.0018865578362273,5.855955459621057,0.40355281096876805,2.400453972613347,2.2943459565950697,909.9162849554009,15.14589989101247,10.569452578065315,10.569452578065315,9.952397498181154,5.976884305977174,5.976884305977174,4.5164265762855536,4.5164265762855536,3.0545529549351516,3.0545529549351516,2.072890025324916,2.072890025324916,-3.15,56060.202076412104,12.862251838410245,4.447829199162572,2.1215920915712805,117.31343579013306,24.843260516416166,28.22851544154929,16.92781405846835,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,18.19910120538483,23.762552697081826,0.0,24.843260516416166,10.969244356107037,0.0,0.0,0.0,0.0,0.0,46.62152998674202,0.0,34.321746243707054,5.428790391900541,0.0,22.99804733313562,0.0,20.426109579362823,0.0,0.0,0.0,45.60989053189483,0.0,22.292943266678478,0.0,111.13000000000001,5.428790391900541,25.220646763434644,0.0,39.7275391081171,5.563451491696996,12.13273413692322,24.26546827384644,0.0,0.0,0.0,4.417150937053347,5.472451814058957,0.0,12.043337270093222,37.85225637941637,-0.10554421768707423,-1.1327002498530265,7.3701990039715515,0.0,0.0,0.0,0.0,21,4,6,0,0,0,0,2,1,3,0,0,6,4,6,1,1,0,0,0,0,0,2.7242428235173124,3,2.2824000000000004,74.5792,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL2374253,OC[C@H](N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,6.6,-6.144,10.189685689090451,10.189685689090451,0.16048918178382388,-1.909715372260015,0.3306593523131372,37.0,313.35,290.166,313.15253745600006,124,0,0.1176143661066826,-0.39439442710691375,0.39439442710691375,0.1176143661066826,1.0909090909090908,1.7272727272727273,2.272727272727273,16.39967537439742,9.757898274113789,2.5093159137251067,-2.457475334406758,2.304203962906395,-2.6678721076487864,5.194064708434864,-0.20730496861615275,2.5555664243597276,2.1618817739595415,472.3602933086373,16.328062645816686,12.078104608455654,12.078104608455654,10.424869361839844,7.2196465020416225,7.2196465020416225,5.810839198174627,5.810839198174627,4.283170119688357,4.283170119688357,2.8786429701798166,2.8786429701798166,-1.06,79621.22751735167,17.29632108451906,7.011570089346454,3.305984186511265,128.02531569232136,35.955952973050564,17.808983586480295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,11.984273114623004,6.041840829147961,25.359571145922096,30.63916436904423,0.0,0.0,5.316788604006331,0.0,42.41745325545052,13.213763929025836,35.89528683400505,0.0,0.0,5.316788604006331,0.0,0.0,0.0,73.80771910144662,0.0,0.0,18.026113943770966,30.33183534230805,0.0,0.0,0.0,133.41,42.603513597037434,30.63916436904423,0.0,13.027703587438928,0.0,5.563451491696996,0.0,24.26546827384644,6.06636706846161,5.316788604006331,0.0,0.0,0.0,0.0,61.70630584798199,-1.1269838907785332,0.0,7.7318458432500625,-4.736456522423785,-0.9913779446963971,0.0,0.6,22,7,7,1,0,1,0,1,0,1,6,0,7,7,7,0,5,1,0,1,0,0,5.512471253270284,2,-2.1119999999999974,77.86550000000003,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL3349442,CC(C)(C)c1cc(CN[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)cc(C(C)(C)C)c1O,6.8,-6.815,10.825817834428946,10.825817834428946,0.1118721655328796,-1.8904669259679174,0.3869066651385415,31.137931034482758,411.53900000000016,374.24300000000017,411.26208790399994,166,0,0.1225425114030493,-0.5073406781395665,0.5073406781395665,0.1225425114030493,0.9655172413793104,1.4482758620689655,1.8620689655172413,16.399627605662587,9.75842212861198,2.5054060014950514,-2.4499882085441365,2.3960196492991135,-2.6634137753031815,5.494564289327762,-0.2064422342502581,2.6047479339443442,2.323473123445649,687.9882781816582,22.361442840636297,18.26870353169715,18.26870353169715,13.114044742829748,10.092550691164117,10.092550691164117,10.418776884582192,10.418776884582192,5.837500553452369,5.837500553452369,3.90463692170721,3.90463692170721,-1.22,921815.0843270356,24.053141577257392,8.133097220742174,4.9255882178507155,172.57991049309763,35.955952973050564,23.5584954197642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.675157335066956,33.94115703681055,12.586597235060536,12.71084835226122,30.63916436904423,0.0,0.0,5.316788604006331,0.0,95.29277296915244,6.606881964512918,28.823088612014207,0.0,5.749511833283905,5.316788604006331,0.0,5.749511833283905,0.0,67.2008371369337,17.374737344706134,0.0,64.65359929616073,12.13273413692322,0.0,0.0,0.0,133.41,36.56167276788947,30.63916436904423,0.0,23.000314395003475,6.544756405912575,16.690354475090988,0.0,0.0,53.675157335066956,5.316788604006331,0.0,0.0,0.0,0.0,64.17841474856445,0.07113159571042105,0.2774548973119504,3.099620968757873,-4.611120415529237,11.734498205184531,0.0,0.7272727272727273,29,7,7,1,0,1,0,1,0,1,5,0,7,7,7,0,4,1,0,1,0,0,6.745742721107246,2,0.6552000000000002,110.80750000000005,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL2051761,C[C@H]1C[C@H](N)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,7.5,-6.196,10.219466674015285,10.219466674015285,0.12332199546485323,-1.9640977733686067,0.2458518659936616,54.91304347826087,336.385,308.16100000000006,336.1896512359999,136,0,0.11761419804664958,-0.39327446007099087,0.39327446007099087,0.11761419804664958,1.0434782608695652,1.6521739130434783,2.217391304347826,16.400214532495976,9.738602449752301,2.522532292415332,-2.4843568115702572,2.3172930547968247,-2.7009735156265613,5.068079900129911,-0.2090895101285975,2.5171319658234816,2.143102758010437,414.587020682644,17.524579547452824,13.025318203955612,13.025318203955612,10.618915366947942,7.872723004721491,7.872723004721491,7.04880470368738,7.04880470368738,5.303439191791065,5.303439191791065,3.708226103306921,3.708226103306921,-0.36,87611.29520245211,18.97125191464752,6.866978890562727,3.387479515687811,133.92122535391982,46.79614784505345,17.808983586480295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,18.75954929201341,18.12552248744388,24.918781127757825,35.745691763884935,0.0,0.0,5.316788604006331,11.651573523323577,74.01178568271172,6.606881964512918,0.0,0.0,0.0,11.050456081168516,0.0,0.0,0.0,96.59897896556694,0.0,5.917906046161393,19.765380445542643,0.0,0.0,0.0,0.0,179.66,60.853287201681994,35.745691763884935,0.0,12.338727669087403,6.4208216229260096,0.0,0.0,0.0,6.923737199690624,5.316788604006331,5.733667477162185,0.0,0.0,0.0,72.40796708267916,3.7892504547987955,-0.12332199546485323,-2.0554385944192504,-6.8078909465020585,1.0394339989082058,0.0,1.0,23,10,9,2,0,2,0,0,0,0,10,0,9,9,9,0,3,2,0,2,0,0,5.664138540236185,2,-4.388099999999994,79.15470000000002,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL2436928,COc1c(O)cc2oc3ccc(O)cc3c(=O)c2c1O,7.6,-6.647,12.372171201814059,12.372171201814059,0.03147203325774761,-0.5204166666666665,0.5872448321361787,11.05,274.228,264.14799999999997,274.04773804,102,0,0.20407370945206543,-0.5079370014307257,0.5079370014307257,0.20407370945206543,1.1,1.85,2.55,16.48326934948655,10.101963099654128,2.187109706191255,-2.087042532886,2.4094439105497334,-2.0274907995803595,5.956208671291225,0.34630653435464975,2.396241694901414,2.5782074552048257,893.6745460339984,14.438793109825921,10.375786734649969,10.375786734649969,9.524075805453153,5.7109494055437375,5.7109494055437375,4.262332416266763,4.262332416266763,3.0576046101687093,3.0576046101687093,2.1521443167879064,2.1521443167879064,-2.8899999999999997,37139.35002927702,12.159611971343299,4.056980853222673,1.5461241945732316,111.62225970751172,24.47359607537551,22.301776331033185,11.49902366656781,11.178302225184446,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,18.19910120538483,6.06636706846161,12.49602175574233,24.47359607537551,21.938488712214077,0.0,0.0,0.0,0.0,7.109797541277533,34.48879584981881,0.0,22.99804733313562,10.16565334570059,0.0,22.99804733313562,0.0,22.42937972579965,0.0,0.0,0.0,33.47715639497161,0.0,21.938488712214077,0.0,100.13000000000001,11.178302225184446,20.11411936859394,0.0,39.18702421206579,0.0,0.0,31.37526581512397,0.0,0.0,0.0,9.154013890853395,10.301201184177373,0.0,12.372171201814059,29.187345626522212,-0.2488827475434614,-1.1259653722600143,5.255101332199546,0.0,0.0,1.2590287750902829,0.07142857142857142,20,3,6,0,0,0,0,2,1,3,0,0,6,3,6,1,1,0,0,0,0,0,2.4665656475178483,3,2.0715999999999997,71.5364,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL3349433,OC[C@@]1(O)C[C@H](NCC2CCCCC2)[C@H](O)[C@@H](O)[C@@H]1O,9.3,-5.783,10.132992724867725,10.132992724867725,0.023425925925926183,-1.7610335569412947,0.3848589938770438,43.65,289.37199999999996,262.15599999999995,289.188922964,118,0,0.11761404396957309,-0.39327446007586137,0.39327446007586137,0.11761404396957309,1.0,1.65,2.25,16.399482674149283,9.758453998860931,2.505343904579025,-2.4530912507390905,2.299896139217596,-2.6669900622375424,5.042075370546337,-0.20645859974514544,2.484203616456022,1.918544739957836,309.93938825101503,14.75071237662706,11.779673572940302,11.779673572940302,9.476180956856101,7.585434835833199,7.585434835833199,6.410613020606426,6.410613020606426,4.876853710464806,4.876853710464806,3.425250230016977,3.425250230016977,-0.24000000000000002,31221.471051619286,16.13607522989594,6.681175858480749,3.3206526788652577,118.99286715251512,30.849425578209853,17.808983586480295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,31.725127320851996,6.041840829147961,12.71084835226122,25.532636974203527,0.0,0.0,5.316788604006331,5.917906046161393,68.47972054093262,13.151638370425493,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,68.63906614800557,0.0,5.917906046161393,38.524929737556064,0.0,0.0,0.0,0.0,113.18,36.56167276788947,25.532636974203527,0.0,6.4208216229260096,5.917906046161393,19.386399651764595,19.26246486877803,0.0,0.0,5.316788604006331,0.0,0.0,0.0,0.0,52.11440236861504,-1.7610335569412947,0.5575576341647768,-0.5208550642479219,1.9377007272529456,0.08889455782312927,0.0,1.0,20,6,6,2,0,2,0,0,0,0,5,0,6,6,6,0,4,2,0,2,0,0,5.390397813830498,2,-1.2652999999999996,73.03870000000003,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL86772,OCC12OC(Nc3ccccc3)=NC1C(O)C(O)C2O,10.3,-5.992,9.976552658100278,9.976552658100278,0.09745370370370354,-1.5040208097127739,0.4589547051326049,39.1,280.28000000000003,264.152,280.105921612,108,0,0.29003737578595173,-0.45064430413782264,0.45064430413782264,0.29003737578595173,1.15,1.85,2.45,16.561798784874625,9.968212158759911,2.647667579908537,-2.2885188596128367,2.4017450148299444,-2.511139709399935,5.905660307189395,-0.09952146461354396,2.917145065996968,1.8460747466179652,522.7526175166328,14.328062645816686,10.547575471856836,10.547575471856836,9.58135267237864,6.3224656755251845,6.3224656755251845,5.011267747054502,5.011267747054502,3.8134047870274785,3.8134047870274785,2.6877158803510954,2.6877158803510954,-1.6700000000000002,52905.342916921014,13.319405260810981,4.708148390805779,1.787910990464385,114.71000052097385,30.4797611371692,24.353739992392867,5.601050810983688,0.0,6.021680127344178,0.0,0.0,4.992404732635669,0.0,0.0,18.19910120538483,12.13273413692322,5.687386274683562,6.606881964512918,25.162972533162872,11.70906640202774,0.0,0.0,4.992404732635669,29.954790803376554,11.923670568519249,30.33183534230805,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,63.00946247459647,4.736862953800049,0.0,0.0,35.32424007494372,0.0,0.0,0.0,114.54,36.56167276788947,20.426109579362823,0.0,6.021680127344178,0.0,5.687386274683562,0.0,12.13273413692322,18.19910120538483,10.309193336642,4.736862953800049,5.498065948601663,0.0,4.123510015117159,41.92837940578742,-0.7782418036659103,0.0,8.294129478167402,-4.090072226421434,-0.5591041509196266,0.0,0.46153846153846156,20,5,7,1,1,2,0,1,0,1,5,0,7,5,7,1,2,1,0,1,0,5,3.135486822258863,3,-1.3193000000000004,70.20990000000002,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL3349438,CC(C)=CCC/C(C)=C/CN[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,11.0,-6.396,10.150785498456784,10.150785498456784,0.034178420985780056,-1.80702408802517,0.3621621496657668,35.21739130434783,329.437,298.18899999999996,329.22022309199997,134,0,0.11761419167720105,-0.3932744600708522,0.3932744600708522,0.11761419167720105,1.1304347826086956,1.7826086956521738,2.347826086956522,16.399485000220473,9.76121504320727,2.5037404278028874,-2.4486551794957525,2.289774357421388,-2.664586182782218,5.067033989673089,-0.20602953687449582,2.4956780688245495,2.5407442044813724,432.6996638046079,17.620955864630137,14.235703498570286,14.235703498570286,10.708231764424982,8.108090205152237,8.108090205152237,6.777203540520858,6.777203540520858,4.40521848197979,4.40521848197979,2.791053064593667,2.791053064593667,-0.7600000000000002,72496.95222128434,20.284964028776976,8.915659591350922,5.6695070959584,137.71431858486565,30.84942557820986,17.808983586480295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2982492738063,40.0336764678499,12.586597235060536,12.71084835226122,25.532636974203527,0.0,0.0,5.316788604006331,0.0,69.98846727122645,13.151638370425493,23.2982492738063,0.0,0.0,5.316788604006331,0.0,0.0,0.0,68.63906614800557,0.0,0.0,40.0336764678499,23.2982492738063,0.0,0.0,0.0,113.18,36.56167276788947,25.532636974203527,0.0,6.4208216229260096,6.544756405912575,12.841643245852019,11.146209060138535,0.0,12.999757306524504,25.24028311022146,0.0,0.0,0.0,0.0,52.07077747212293,0.688707097142343,0.0,-0.6042758461409259,1.8020521467645343,5.959405796777783,0.0,0.7647058823529411,23,6,6,1,0,1,0,0,0,0,5,0,6,6,6,0,7,1,0,1,0,0,7.86321017840756,1,-0.1529000000000007,88.88570000000003,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL5274472,COc1c(O)cc(O)c2c(=O)c3cc(O)ccc3oc12,12.8,-6.256,12.372171201814059,12.372171201814059,0.03715277777777781,-0.5204166666666665,0.5872448321361787,11.05,274.228,264.14799999999997,274.04773804,102,0,0.2042884005874057,-0.5079370014302956,0.5079370014302956,0.2042884005874057,1.1,1.85,2.55,16.483613391972412,10.101615825596356,2.1896528401175672,-2.088909007596835,2.3963289882625585,-2.0302704259847992,5.971142592468991,0.3682113943377599,2.3943087397219647,2.623793843142,893.6745460339985,14.438793109825921,10.375786734649967,10.375786734649967,9.524075805453153,5.7109494055437375,5.7109494055437375,4.263839404683563,4.263839404683563,3.046486695794117,3.046486695794117,2.156508558965624,2.156508558965624,-2.8899999999999997,36980.09848500574,12.159611971343299,4.056980853222673,1.5461241945732316,111.62225970751172,24.473596075375514,22.46826802267485,11.332531974926148,11.178302225184446,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,18.19910120538483,6.06636706846161,12.49602175574233,24.473596075375514,21.938488712214074,0.0,0.0,0.0,0.0,7.109797541277533,34.4887958498188,0.0,22.99804733313562,10.16565334570059,0.0,22.99804733313562,0.0,22.42937972579965,0.0,0.0,0.0,33.47715639497161,0.0,21.938488712214074,0.0,100.13,11.178302225184446,20.11411936859394,0.0,39.18702421206579,0.0,6.06636706846161,25.30889874666236,0.0,0.0,0.0,9.154013890853395,10.507339458931721,0.0,12.372171201814059,28.99846902032418,-0.35672241118669623,-0.8793246882086165,5.046008125472412,0.0,0.0,1.3120592928529438,0.07142857142857142,20,3,6,0,0,0,0,2,1,3,0,0,6,3,6,1,1,0,0,0,0,0,2.4665656475178483,3,2.071599999999999,71.5364,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
